,file_name,page_nr,panel_nr,balloon_nr,utterance,raw_annotation,raw_emotion,raw_speaker_id,emotion,speaker_id,split
53,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,9,2,1,BECAUSE BLOCKBUSTER KNOWS I'M WORKING AGAINST HIM NOW. BUT HE DOESN'T KNOW WHAT I HAVE ON HIM.,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE3-SA0-SU0-JO5

2024-09-05 - aidaraliev12345
SpokenBy:MELINDA","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE3-SA0-SU0-JO5","2024-09-05 - aidaraliev12345
SpokenBy:MELINDA",AN0-DI0-FE3-SA0-SU0-JO5,MELINDA,TEST
54,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,9,2,2,I HAVE ENOUGH TO TAKE DOWN SEVERAL OF HIS MAJOR OPERATIONS. BUT WE ONLY GET ONE CHANCE AT THIS. WE HAVE TO ACT TONIGHT.,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE3-SA0-SU0-JO5

2024-09-05 - aidaraliev12345
SpokenBy:MELINDA","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE3-SA0-SU0-JO5","2024-09-05 - aidaraliev12345
SpokenBy:MELINDA",AN0-DI0-FE3-SA0-SU0-JO5,MELINDA,TEST
55,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,9,2,3,AND HOW WOULD YOU PROPOSE WE DO THAT?,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0

2024-09-05 - aidaraliev12345
SpokenBy:MAGGIE","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0","2024-09-05 - aidaraliev12345
SpokenBy:MAGGIE",AN0-DI0-FE0-SA0-SU5-JO0,MAGGIE,TEST
56,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,9,3,1,FOLLOW ME. PLEASE.,"2024-09-05 - aidaraliev12345
Feeling:AN0-DI0-FE3-SA0-SU0-JO3

2024-09-05 - aidaraliev12345
SpokenBy:MELINDA","2024-09-05 - aidaraliev12345
Feeling:AN0-DI0-FE3-SA0-SU0-JO3","2024-09-05 - aidaraliev12345
SpokenBy:MELINDA",AN0-DI0-FE3-SA0-SU0-JO3,MELINDA,TEST
57,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,9,3,2,WE JUST NEED TO CATCH THEM IN THE ACT…,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE3-SA0-SU0-JO3

2024-09-05 - aidaraliev12345
SpokenBy:MELINDA","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE3-SA0-SU0-JO3","2024-09-05 - aidaraliev12345
SpokenBy:MELINDA",AN0-DI0-FE3-SA0-SU0-JO3,MELINDA,TEST
58,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,9,4,1,… WE KNOW WHERE THEY'RE GOING TO BE. WE KNOW WHAT THEY'RE GOING TO DO.,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5

2024-09-05 - aidaraliev12345
SpokenBy:MELINDA","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5","2024-09-05 - aidaraliev12345
SpokenBy:MELINDA",AN0-DI0-FE0-SA0-SU0-JO5,MELINDA,TEST
59,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,9,4,2,"EVEN IF THAT'S TRUE, I DON'T HAVE ENOUGH COPS I TRUST FOR AN OPERATION LIKE THIS. OUR CHIEF WITNESS WAS SHOT IN MY STATION.","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA5-SU0-JO0

2024-09-05 - aidaraliev12345
SpokenBy:MAGGIE","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA5-SU0-JO0","2024-09-05 - aidaraliev12345
SpokenBy:MAGGIE",AN0-DI0-FE5-SA5-SU0-JO0,MAGGIE,TEST
60,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,9,5,1,MACLEAN IS DEAD?,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0

2024-09-05 - aidaraliev12345
SpokenBy:MELINDA","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0","2024-09-05 - aidaraliev12345
SpokenBy:MELINDA",AN0-DI0-FE0-SA0-SU5-JO0,MELINDA,TEST
61,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,9,5,2,YES.,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO0

2024-09-05 - aidaraliev12345
SpokenBy:MAGGIE","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO0","2024-09-05 - aidaraliev12345
SpokenBy:MAGGIE",AN0-DI0-FE0-SA5-SU0-JO0,MAGGIE,TEST
62,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,9,5,3,PROBABLY BECAUSE BLOCKBUSTER THINKS HE HAD WHAT WE HAVE.,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU5-JO0

2024-09-05 - aidaraliev12345
SpokenBy:MELINDA","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU5-JO0","2024-09-05 - aidaraliev12345
SpokenBy:MELINDA",AN0-DI0-FE5-SA0-SU5-JO0,MELINDA,TEST
63,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,9,6,1,I CAN'T TRUST ANYONE. I'M COMPLETELY ON MY OWN HERE.,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU0-JO0

2024-09-05 - aidaraliev12345
SpokenBy:MAGGIE","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU0-JO0","2024-09-05 - aidaraliev12345
SpokenBy:MAGGIE",AN0-DI0-FE5-SA0-SU0-JO0,MAGGIE,TEST
64,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,9,6,2,NO…,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0

2024-09-05 - aidaraliev12345
SpokenBy:BATWOMAN","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0","2024-09-05 - aidaraliev12345
SpokenBy:BATWOMAN",AN0-DI0-FE0-SA0-SU5-JO0,BATWOMAN,TEST
65,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,10,2,1,"… YOU'RE NOT ON YOUR OWN, MAGGIE.","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO0

2024-09-05 - aidaraliev12345
SpokenBy:BATWOMAN","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO0","2024-09-05 - aidaraliev12345
SpokenBy:BATWOMAN",AN0-DI0-FE0-SA5-SU0-JO0,BATWOMAN,TEST
66,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,10,2,2,"IT'S GOOD TO HAVE YOU IN BLÜDHAVEN, COMMISSIONER--SUPERMAN HAS SPOKEN HIGHLY OF YOU.","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5

2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5","2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING",AN0-DI0-FE0-SA0-SU0-JO5,NIGHTWING,TEST
67,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,10,2,3,"AND AS CHARACTER REFERENCES GO, IT DOESN'T GET BETTER THAN THAT.","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5

2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5","2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING",AN0-DI0-FE0-SA0-SU0-JO5,NIGHTWING,TEST
68,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,10,3,1,"I GET YOU'RE HERE SO THAT I TRUST WHAT YOU'RE SAYING, BATWOMAN.","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO5

2024-09-05 - aidaraliev12345
SpokenBy:MAGGIE","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO5","2024-09-05 - aidaraliev12345
SpokenBy:MAGGIE",AN0-DI0-FE0-SA0-SU5-JO5,MAGGIE,TEST
69,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,11,1,1,WE HAVE THE PEOPLE. WE'LL DO THE WORK. WE CAN CATCH MARONI AND BLOCKBUSTER'S LIEUTENANTS IN THE ACT. WE'LL SUBDUE THEM AND WE'LL MAKE SURE THERE'S EVIDENCE.,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5

2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5","2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING",AN0-DI0-FE0-SA0-SU0-JO5,NIGHTWING,TEST
70,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,11,1,2,WE JUST NEED YOU BEHIND US TO PICK THEM UP AND DO EVERYTHING ELSE BY THE BOOK.,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE2-SA0-SU0-JO0

2024-09-05 - aidaraliev12345
SpokenBy:BATWOMAN","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE2-SA0-SU0-JO0","2024-09-05 - aidaraliev12345
SpokenBy:BATWOMAN",AN0-DI0-FE2-SA0-SU0-JO0,BATWOMAN,TEST
71,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,11,2,1,"EVEN IF I WANTED TO DO THIS, I DON'T KNOW WHO I CAN DEPEND ON IN THE DEPARTMENT.","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO0

2024-09-05 - aidaraliev12345
SpokenBy:MAGGIE","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO0","2024-09-05 - aidaraliev12345
SpokenBy:MAGGIE",AN0-DI0-FE0-SA5-SU0-JO0,MAGGIE,TEST
72,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,11,2,2,YOU'RE ABOUT TO.,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0

2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0","2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING",AN0-DI0-FE0-SA0-SU5-JO0,NIGHTWING,TEST
73,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,11,3,1,THIS IS A LIST OF EVERY COP WHO'S EVER TAKEN A DIME FROM MARONI AND BLOCKBUSTER.,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO3

2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO3","2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING",AN0-DI0-FE0-SA0-SU0-JO3,NIGHTWING,TEST
74,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,11,5,1,BUT I'VE MADE THE MISTAKE OF TRUSTING YOU BEFORE.,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO0

2024-09-05 - aidaraliev12345
SpokenBy:MAGGIE","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO0","2024-09-05 - aidaraliev12345
SpokenBy:MAGGIE",AN0-DI0-FE0-SA5-SU0-JO0,MAGGIE,TEST
75,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,11,6,1,I DON'T KNOW WHAT… THIS IS.,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0

2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0","2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING",AN0-DI0-FE0-SA0-SU5-JO0,NIGHTWING,TEST
76,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,11,7,1,"BUT THIS CITY HAS BEEN RUN BY CORRUPT, VIOLENT MEN, WHO THINK THEIR MONEY AND POWER PUTS THEM ABOVE THE LAW, ABOVE CONSEQUENCES.","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO0

2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO0","2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING",AN0-DI0-FE0-SA5-SU0-JO0,NIGHTWING,TEST
77,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,11,8,1,WE HAVE AN OPPORTUNITY TO CARRY OUT THE SINGLE BIGGEST STRIKE AGAINST ORGANIZED CRIME THIS CITY HAS EVER SEEN.,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5

2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5","2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING",AN0-DI0-FE0-SA0-SU0-JO5,NIGHTWING,TEST
78,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,11,8,2,ARE YOU IN?,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU0-JO0

2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU0-JO0","2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING",AN0-DI0-FE5-SA0-SU0-JO0,NIGHTWING,TEST
79,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,12,1,1,WE'RE ALL IN.,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5

2024-08-27 - aselermekova20
SpokenBy:ROBIN","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5","2024-08-27 - aselermekova20
SpokenBy:ROBIN",AN0-DI0-FE0-SA0-SU0-JO5,ROBIN,TEST
80,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,12,2,1,THANK YOU. SERIOUSLY.,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5

2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5","2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING",AN0-DI0-FE0-SA0-SU0-JO5,NIGHTWING,TEST
81,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,12,3,1,BLOCKBUSTER AND MARONI HAVE FOUR MAJOR CRIMES PLANNED TONIGHT.,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU0-JO0

2024-08-27 - aselermekova20
SpokenBy:ID-4","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU0-JO0","2024-08-27 - aselermekova20
SpokenBy:ID-4",AN0-DI0-FE5-SA0-SU0-JO0,ID-4,TEST
82,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,12,3,2,AND THEY HAVE NO IDEA WE KNOW THIS.,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5

2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5","2024-09-05 - aidaraliev12345
SpokenBy:NIGHTWING",AN0-DI0-FE0-SA0-SU0-JO5,NIGHTWING,TEST
83,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,13,1,1,""" THERE'S A SHIPMENT OF ARMS COMING INTO THE BLÜDHAVEN DOCKS.","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE3-SA0-SU0-JO0

2024-08-27 - aselermekova20
SpokenBy:ID-5","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE3-SA0-SU0-JO0","2024-08-27 - aselermekova20
SpokenBy:ID-5",AN0-DI0-FE3-SA0-SU0-JO0,ID-5,TEST
84,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,13,2,1,""" A CARGO PLANE TRAFFICKING PEOPLE LEFT BLÜDHAVEN AIRPORT TWENTY MINUTES AGO.","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE3-SA0-SU0-JO0

2024-08-27 - aselermekova20
SpokenBy:ID-5","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE3-SA0-SU0-JO0","2024-08-27 - aselermekova20
SpokenBy:ID-5",AN0-DI0-FE3-SA0-SU0-JO0,ID-5,TEST
85,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,13,3,1,""" A FEW TONS OF A VERY POORLY MADE, VERY HARMFUL SUBSTANCE ARE BEING TRUCKED IN.","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE3-SA0-SU0-JO0

2024-08-27 - aselermekova20
SpokenBy:ID-5","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE3-SA0-SU0-JO0","2024-08-27 - aselermekova20
SpokenBy:ID-5",AN0-DI0-FE3-SA0-SU0-JO0,ID-5,TEST
86,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,13,4,1,""" AND BOSS MARONI HIMSELF WILL BE AT A RARE JEWELS BUY. HE LIKES SHINY THINGS. ""","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE3-SA0-SU0-JO0

2024-08-27 - aselermekova20
SpokenBy:ID-5","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE3-SA0-SU0-JO0","2024-08-27 - aselermekova20
SpokenBy:ID-5",AN0-DI0-FE3-SA0-SU0-JO0,ID-5,TEST
87,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,14,1,1,""" WE CAN TAKE DOWN MARONI AND BLOCKBUSTER IF WE DO THIS RIGHT. ”","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU0-JO0

2024-08-27 - aselermekova20
SpokenBy:ID-5","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU0-JO0","2024-08-27 - aselermekova20
SpokenBy:ID-5",AN0-DI0-FE5-SA0-SU0-JO0,ID-5,TEST
88,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,14,2,1,""" WE NEED TO TIME THIS PERFECTLY. WE DON'T WANT ANY OTHER OPERATION GETTING WIND OF WHAT'S COMING FOR THEM. ""","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU0-JO0

2024-08-27 - aselermekova20
SpokenBy:ID-5","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU0-JO0","2024-08-27 - aselermekova20
SpokenBy:ID-5",AN0-DI0-FE5-SA0-SU0-JO0,ID-5,TEST
89,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,14,2,2,BRING THEM DOWN!,"2024-08-27 - aselermekova20
Feeling:AN5-DI0-FE0-SA0-SU0-JO0

2024-08-27 - aselermekova20
SpokenBy:STARGIRL","2024-08-27 - aselermekova20
Feeling:AN5-DI0-FE0-SA0-SU0-JO0","2024-08-27 - aselermekova20
SpokenBy:STARGIRL",AN5-DI0-FE0-SA0-SU0-JO0,STARGIRL,TEST
90,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,14,3,1,""" WE'LL ONLY SUCCEED IF WE HIT EVERY ONE OF THESE AT THE SAME TIME. ""","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU0-JO0

2024-08-27 - aselermekova20
SpokenBy:ID-5","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU0-JO0","2024-08-27 - aselermekova20
SpokenBy:ID-5",AN0-DI0-FE5-SA0-SU0-JO0,ID-5,TEST
91,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,14,4,1,WHAT THE…?,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU5-JO0

2024-09-05 - aidaraliev12345
SpokenBy:MARONI","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU5-JO0","2024-09-05 - aidaraliev12345
SpokenBy:MARONI",AN0-DI0-FE5-SA0-SU5-JO0,MARONI,TEST
92,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,15,3,1,HI. WOULD YOU MIND PULLING OVER? OR I CAN JUST TAKE OFF YOUR WHEELS?,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO3

2024-08-27 - aselermekova20
SpokenBy:FLASH","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO3","2024-08-27 - aselermekova20
SpokenBy:FLASH",AN0-DI0-FE0-SA0-SU0-JO3,FLASH,TEST
93,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,15,4,1,""" MAKE SURE WE SUBDUE THEM FOR COMMISSIONER SAWYER'S TASK FORCE.","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU0-JO0

2024-08-27 - aselermekova20
SpokenBy:ID-5","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU0-JO0","2024-08-27 - aselermekova20
SpokenBy:ID-5",AN0-DI0-FE5-SA0-SU0-JO0,ID-5,TEST
94,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,15,4,2,""" MAKE SURE THERE'S ENOUGH TO INCRIMINATE THEM ALL. ""","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU0-JO0

2024-08-27 - aselermekova20
SpokenBy:ID-5","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU0-JO0","2024-08-27 - aselermekova20
SpokenBy:ID-5",AN0-DI0-FE5-SA0-SU0-JO0,ID-5,TEST
95,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,16,1,1,@BLOCKBUSTER! THE BAT'S ON THE DOCKS!,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU5-JO0

2024-08-27 - aselermekova20
SpokenBy:ID-6","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU5-JO0","2024-08-27 - aselermekova20
SpokenBy:ID-6",AN0-DI0-FE5-SA0-SU5-JO0,ID-6,TEST
96,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,16,2,1,@I'VE GOT A DAMN JUSTICE-LEAGUER AT THE WINDOW! ,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU5-JO0

2024-08-27 - aselermekova20
SpokenBy:ID-7","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU5-JO0","2024-08-27 - aselermekova20
SpokenBy:ID-7",AN0-DI0-FE5-SA0-SU5-JO0,ID-7,TEST
97,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,16,2,2,@THE PLANE IS BEING HIJACKED!,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU5-JO0

2024-08-27 - aselermekova20
SpokenBy:ID-8","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU5-JO0","2024-08-27 - aselermekova20
SpokenBy:ID-8",AN0-DI0-FE5-SA0-SU5-JO0,ID-8,TEST
98,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,16,2,3,@SUPERHEROES WERE AT THE DROP OFF. THE COPS GOT MARONI!,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU5-JO0

2024-08-27 - aselermekova20
SpokenBy:ID-9","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU5-JO0","2024-08-27 - aselermekova20
SpokenBy:ID-9",AN0-DI0-FE5-SA0-SU5-JO0,ID-9,TEST
99,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,16,3,1,COME ON.,"2024-08-27 - aselermekova20
Feeling:AN5-DI0-FE0-SA0-SU0-JO0

2024-08-27 - aselermekova20
SpokenBy:BLOCKBUSTER","2024-08-27 - aselermekova20
Feeling:AN5-DI0-FE0-SA0-SU0-JO0","2024-08-27 - aselermekova20
SpokenBy:BLOCKBUSTER",AN5-DI0-FE0-SA0-SU0-JO0,BLOCKBUSTER,TEST
100,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,16,3,2,WHAT THE HELL IS HAPPENING?,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0

2024-08-27 - aselermekova20
SpokenBy:ID-2","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0","2024-08-27 - aselermekova20
SpokenBy:ID-2",AN0-DI0-FE0-SA0-SU5-JO0,ID-2,TEST
101,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,16,4,1,IT'S THEM. THE MAYOR. THE NEW COMMISSIONER. NIGHTWING.,"2024-08-27 - aselermekova20
Feeling:AN5-DI0-FE0-SA0-SU0-JO0

2024-08-27 - aselermekova20
SpokenBy:BLOCKBUSTER","2024-08-27 - aselermekova20
Feeling:AN5-DI0-FE0-SA0-SU0-JO0","2024-08-27 - aselermekova20
SpokenBy:BLOCKBUSTER",AN5-DI0-FE0-SA0-SU0-JO0,BLOCKBUSTER,TEST
102,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,16,4,2,THEY'RE ALL WORKING TOGETHER.,"2024-08-27 - aselermekova20
Feeling:AN5-DI0-FE0-SA0-SU5-JO0

2024-08-27 - aselermekova20
SpokenBy:BLOCKBUSTER","2024-08-27 - aselermekova20
Feeling:AN5-DI0-FE0-SA0-SU5-JO0","2024-08-27 - aselermekova20
SpokenBy:BLOCKBUSTER",AN5-DI0-FE0-SA0-SU5-JO0,BLOCKBUSTER,TEST
103,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,16,5,1,ARE WE RUNNING?,"2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0

2024-09-05 - aidaraliev12345
SpokenBy:ID-1","2024-08-27 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0","2024-09-05 - aidaraliev12345
SpokenBy:ID-1",AN0-DI0-FE0-SA0-SU5-JO0,ID-1,TEST
104,QC copy - 1500 - 04 Nightwing 19 _Nightwing 95_.xlsx,16,5,2,NO.,"2024-08-27 - aselermekova20
Feeling:AN5-DI0-FE0-SA0-SU0-JO0

2024-08-27 - aselermekova20
SpokenBy:BLOCKBUSTER","2024-08-27 - aselermekova20
Feeling:AN5-DI0-FE0-SA0-SU0-JO0","2024-08-27 - aselermekova20
SpokenBy:BLOCKBUSTER",AN5-DI0-FE0-SA0-SU0-JO0,BLOCKBUSTER,TEST
